Price,Beds,Baths,Area,Pets,Street,City,Region,Zip
"$6,520 ",4 bed,2 bath,Data Not Found,OK Pets,"212 E 45th St Unit 12G,                  ",New York,NY,10017
"$2,200 ",0 bed,1 bath,Data Not Found,NO,"455 W 34th St Apt 6H,                  ",New York,NY,10001
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,750 ",0 bed,1 bath,528 sqft,NO,"180 Third Ave Unit 6X,                  ",New York,NY,10009
"$5,743 ",3 bed,1 bath,"1,200 sqft",NO,"540 E 20th St Apt 4B,                  ",New York,NY,10009
"$2,800 ",2 bed,1 bath,786 sqft,NO,"449 E 78th St Unit 4C,                  ",New York,NY,10075
"$4,195 ",1 bed,1 bath,Data Not Found,OK Pets,"70 Pine St Apt 1907,                  ",New York,NY,10005
"$2,795 ",2 bed,1 bath,Data Not Found,OK Pets,"444 E 81st St Apt 15,                  ",New York,NY,10028
"$3,100 ",2 bed,1 bath,850 sqft,OK Pets,"222 E 87th St Apt 4C,                  ",New York,NY,10128
"$2,395 ",1 bed,1 bath,Data Not Found,NO,"440 E 88th St Unit 1,                  ",New York,NY,10128
"$2,200 ",0 bed,1 bath,472 sqft,NO,"517 Third Ave Unit 8,                  ",New York,NY,10016
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$3,890 ",2 bed,1 bath,"1,280 sqft",NO,"49 Clinton St Apt 7,                  ",New York,NY,10002
"$3,095 ",1 bed,1 bath,544 sqft,NO,"208 E 25th St Unit Fm,                  ",New York,NY,10010
"$3,360 ",0 bed,1 bath,Data Not Found,NO,"606 W 57th St Apt 1927,                  ",New York,NY,10019
"$2,400 ",1 bed,1 bath,575 sqft,NO,"219 E 88th St Apt 1A,                  ",New York,NY,10128
"$4,750 ",2 bed,1 bath,950 sqft,OK Pets,"5th Ave Unit 11K,                  ",New York,NY,10010
"$2,175 ",0 bed,1 bath,428 sqft,NO,"569 Third Ave Apt 4,                  ",New York,NY,10016
"$6,995 ",4 bed,1 bath,"1,500 sqft",NO,"118 E 7th St Unit 1V,                  ",New York,NY,10009
"$3,890 ",2 bed,2 bath,"1,226 sqft",NO,"51 Clinton St Unit 9,                  ",New York,NY,10002
"$5,430 ",3 bed,1 bath,"1,200 sqft",NO,"319 E 8th St Apt 6A,                  ",New York,NY,10009
"$3,100 ",2 bed,1 bath,868 sqft,NO,"1443 York Ave Unit 5RS,                  ",New York,NY,10075
"$2,700 ",1 bed,1 bath,675 sqft,NO,"247 W 72nd St Apt 5RW,                  ",New York,NY,10023
"$2,450 ",1 bed,1 bath,650 sqft,OK Pets,"118 E 92nd St Apt 1D,                  ",New York,NY,10128
"$2,195 ",0 bed,1 bath,485 sqft,NO,"244 E 71st St Apt 4C,                  ",New York,NY,10021
"$4,250 ",2 bed,1 bath,810 sqft,NO,"130 E 24th St Apt 4A,                  ",New York,NY,10010
"$2,825 ",1 bed,1 bath,Data Not Found,NO,"119 W 58th St Unit 6H,                  ",New York,NY,10019
"$2,450 ",1 bed,1 bath,685 sqft,NO,"445 E 85th St Apt 3B,                  ",New York,NY,10028
"$4,495 ",2 bed,1 bath,810 sqft,NO,"130 E 24th St Unit 2Q,                  ",New York,NY,10010
"$4,995 ",1 bed,1 bath,"1,000 sqft",OK Pets,"4th Ave Unit 12B,                  ",New York,NY,10003
"$5,495 ",1 bed,1 bath,948 sqft,NO,"33 Greenwich Ave Apt 3F,                  ",New York,NY,10014
"$7,395 ",1 bed,2 bath,"1,400 sqft",OK Pets,"666 Greenwich St Ph 17,                  ",New York,NY,10014
"$2,025 ",0 bed,1 bath,Data Not Found,NO,"431 E 83rd St Apt 2C,                  ",New York,NY,10028
"$2,199 ",0 bed,1 bath,580 sqft,NO,"126 E 7th St Unit 1B,                  ",New York,NY,10009
"$4,875 ",1 bed,1 bath,Data Not Found,OK Pets,"21 W 86th St Apt 6B,                  ",New York,NY,10024
"$2,300 ",1 bed,1 bath,650 sqft,OK Pets,"313 E 85th St Apt 3B,                  ",New York,NY,10028
"$2,395 ",1 bed,1 bath,650 sqft,NO,"159 E 92nd St Apt 26,                  ",New York,NY,10128
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,325 ",1 bed,1 bath,690 sqft,NO,"324 E 81st St Unit Fe,                  ",New York,NY,10028
"$4,995 ",1 bed,1 bath,"1,000 sqft",OK Pets,"4th Ave Unit 12B,                  ",New York,NY,10003
"$2,295 ",1 bed,1 bath,Data Not Found,NO,"1365 St Nicholas Ave Apt 29P,                  ",Manhattan,NY,10033
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,450 ",2 bed,1 bath,Data Not Found,NO,"617 W 135th St Apt 69,                  ",Manhattan,NY,10031
"$4,125 ",4 bed,2 bath,Data Not Found,NO,"602 W 139th St Apt 31,                  ",Manhattan,NY,10031
"$2,195 ",2 bed,1 bath,Data Not Found,OK Pets,"3820 Broadway Unit 67,                  ",Manhattan,NY,10032
"$2,650 ",3 bed,1 bath,Data Not Found,OK Pets,"612 W 182nd St Apt 2,                  ",Manhattan,NY,10033
"$2,650 ",2 bed,1 bath,Data Not Found,NO,"449 W 125th St Apt 4B,                  ",Manhattan,NY,10027
"$1,750 ",1 bed,1 bath,Data Not Found,NO,"558 W 193rd St Apt 1C,                  ",Manhattan,NY,10040
"$3,595 ",3 bed,1 bath,Data Not Found,NO,"350 Manhattan Ave Apt 6D,                  ",Manhattan,NY,10026
"$2,275 ",1 bed,1 bath,Data Not Found,OK Pets,"50 Overlook Ter Apt 4J,                  ",Manhattan,NY,10033
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,150 ",1 bed,1 bath,Data Not Found,NO,"260 Audubon Ave Apt 10E,                  ",Manhattan,NY,10033
"$1,925 ",0 bed,1 bath,Data Not Found,NO,"10 W 132nd St Unit 5B5,                  ",Manhattan,NY,10037
"$2,750 ",2 bed,1 bath,Data Not Found,NO,"320 Manhattan Ave Apt 64,                  ",Manhattan,NY,10026
"$1,850 ",1 bed,1 bath,Data Not Found,NO,"701 W 184th St Unit K4,                  ",Manhattan,NY,10033
"$2,075 ",2 bed,1 bath,Data Not Found,NO,"527 W 135th St Apt 1X,                  ",Manhattan,NY,10031
"$2,130 ",0 bed,1 bath,Data Not Found,NO,"35 Morningside Ave Apt 3,                  ",Manhattan,NY,10026
"$2,495 ",2 bed,1 bath,Data Not Found,NO,"513 W 134th St Apt 2A,                  ",Manhattan,NY,10031
"$1,650 ",0 bed,1 bath,Data Not Found,NO,"75 Fort Washington Ave Apt G,                  ",Manhattan,NY,10032
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,375 ",1 bed,1 bath,Data Not Found,NO,"99 Kingsland Ave Unit 206A,                  ",Brooklyn,NY,11222
"$2,195 ",1 bed,1 bath,Data Not Found,OK Pets,"1833 7th Ave Unit 5D,                  ",Manhattan,NY,10026
"$2,650 ",2 bed,1 bath,Data Not Found,NO,"2269 Adam Clayton Powell Jr Blvd Apt 4C,                  ",Manhattan,NY,10030
"$2,500 ",2 bed,1 bath,Data Not Found,OK Pets,"3924 Broadway Apt 2B,                  ",Manhattan,NY,10032
"$2,500 ",3 bed,1 bath,Data Not Found,NO,"642 W 172nd St Apt 22,                  ",Manhattan,NY,10032
"$1,675 ",0 bed,1 bath,Data Not Found,NO,"45 W 139th St Apt 9B,                  ",Manhattan,NY,10037
"$2,600 ",2 bed,1 bath,Data Not Found,NO,"320 Saint Nicholas Ave Apt 4G,                  ",Manhattan,NY,10027
"$1,649 ",1 bed,1 bath,Data Not Found,NO,"3300 Bailey Ave Unit 8B,                  ",Bronx,NY,10463
"$2,150 ",2 bed,1 bath,Data Not Found,NO,"501 W 134th St Apt 14,                  ",Manhattan,NY,10031
"$2,400 ",2 bed,1 bath,Data Not Found,NO,"649 W 184th St Apt 4C,                  ",Manhattan,NY,10033
"$1,705 ",1 bed,1 bath,Data Not Found,NO,"105 W 138th St Unit 1B,                  ",Manhattan,NY,10030
"$2,200 ",3 bed,1 bath,Data Not Found,NO,"519 W 151st St Apt 13,                  ",Manhattan,NY,10031
"$1,650 ",1 bed,1 bath,Data Not Found,NO,"46 Wadsworth Ter Apt 6,                  ",Manhattan,NY,10040
"$3,125 ",3 bed,1 bath,Data Not Found,NO,"56 Fort Washington Ave Apt 4,                  ",Manhattan,NY,10032
"$2,750 ",1 bed,1 bath,Data Not Found,NO,"2194 Frederick Douglass Blvd Apt 4S,                  ",Manhattan,NY,10026
"$1,900 ",1 bed,1 bath,Data Not Found,NO,"142 W 130th St Apt 7,                  ",Manhattan,NY,10027
"$1,895 ",0 bed,1 bath,Data Not Found,NO,"1365 St Nicholas Ave Apt 15N,                  ",Manhattan,NY,10033
"$4,600 ",1 bed,1.5 bath,744 sqft,NO,"200 E 69th St Unit T5H,                  ",New York,NY,10021
"$2,500 ",3 bed,1 bath,Data Not Found,NO,"201 W 145th St Apt 5A,                  ",New York,NY,10039
"$2,150 ",0 bed,1 bath,Data Not Found,NO,"235 W 102nd St Apt 5L,                  ",New York,NY,10025
"$3,800 ",1 bed,1 bath,747 sqft,NO,"350 E 82nd St Apt 4G,                  ",New York,NY,10028
"$4,800 ",1 bed,1 bath,"1,275 sqft",NO,"63 N 3rd St Apt 216,                  ",Brooklyn,NY,11249
"$2,950 ",2 bed,1 bath,Data Not Found,NO,"101 Bergen St Apt 1F,                  ",Brooklyn,NY,11201
"$6,850 ",2 bed,2 bath,Data Not Found,NO,"10 E 13th St Ph G,                  ",New York,NY,10003
"$4,800 ",2 bed,1 bath,Data Not Found,NO,"1 Bank St Apt 2N,                  ",New York,NY,10014
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$5,500 ",2 bed,1 bath,934 sqft,NO,"20 W 64th St Unit 14B,                  ",New York,NY,10023
"$2,999 ",1 bed,1 bath,Data Not Found,NO,"350 W 14th St Apt 3A,                  ",New York,NY,10014
"$4,195 ",1 bed,1 bath,Data Not Found,NO,"127 Fourth Ave Unit 4D,                  ",New York,NY,10003
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,400 ",0 bed,1 bath,Data Not Found,NO,"321 E 48th St Apt 6G,                  ",New York,NY,10017
"$9,000 ",2 bed,2 bath,"1,225 sqft",OK Pets,"4 W 21st St Apt 10A,                  ",New York,NY,10010
"$2,750 ",1 bed,1 bath,800 sqft,NO,"340 E 58th St Apt 3D,                  ",New York,NY,10022
"$3,645 ",0 bed,1 bath,Data Not Found,OK Pets,"550 W 54th St # 868,                  ",New York,NY,10019
"$4,295 ",2 bed,1 bath,Data Not Found,OK Pets,"222 Avenue B Apt 2R,                  ",New York,NY,10009
"$1,600 ",1 bed,1 bath,Data Not Found,NO,"1753 Sterling Pl,                  ",Brooklyn,NY,11233
"$4,995 ",2 bed,2 bath,Data Not Found,OK Pets,"336 E 18th St Apt F1,                  ",New York,NY,10003
"$2,750 ",0 bed,1 bath,Data Not Found,OK Pets,"27 Avenue C Apt 2C,                  ",New York,NY,10009
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$5,495 ",3 bed,2 bath,Data Not Found,OK Pets,"89 Clinton St # 2B,                  ",New York,NY,10002
"$3,750 ",2 bed,1.5 bath,"1,020 sqft",NO,"57 W 127th St Unit 1,                  ",Manhattan,NY,10027
"$3,400 ",2 bed,1 bath,683 sqft,OK Pets,"1094 Dean St Unit 2B,                  ",New York,NY,11216
"$4,724 ",2 bed,1 bath,870 sqft,OK Pets,"180 Riverside Blvd Apt 406,                  ",New York,NY,10069
"$2,700 ",4 bed,2 bath,Data Not Found,NO,"139-11 86 Th Rd Unit 2ND,                  ",Briarwood,NY,11435
"$2,899 ",0 bed,1 bath,Data Not Found,OK Pets,"365 Bond St Apt B512,                  ",Brooklyn,NY,11231
"$5,529 ",1 bed,1 bath,711 sqft,NO,"105 W 29th St Apt 47A,                  ",New York,NY,10001
"$5,680 ",2 bed,2 bath,"1,038 sqft",OK Pets,"303 E 83rd St Apt 31G,                  ",New York,NY,10028
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$6,602 ",2 bed,1 bath,"1,091 sqft",NO,"795 Columbus Ave Apt 7A,                  ",New York,NY,10025
"$4,637 ",1 bed,1 bath,608 sqft,OK Pets,"170 Amsterdam Ave Apt 19C,                  ",New York,NY,10023
"$5,500 ",2 bed,2 bath,"1,000 sqft",NO,"752 W End Ave Apt 12H,                  ",New York,NY,10025
"$7,660 ",2 bed,2 bath,"1,263 sqft",OK Pets,"500 W 23rd St Apt 3B,                  ",New York,NY,10011
"$5,495 ",2 bed,1 bath,"1,000 sqft",NO,"752 W End Ave Apt 22J,                  ",New York,NY,10025
"$1,850 ",1 bed,1 bath,Data Not Found,NO,"3030 Middletown Rd Apt 4E,                  ",Bronx,NY,10461
"$3,300 ",2 bed,1 bath,Data Not Found,OK Pets,"348 Atlantic Ave Apt 3F,                  ",Brooklyn,NY,11217
"$2,750 ",1 bed,1 bath,Data Not Found,OK Pets,"461 5th St Apt 1,                  ",New York,NY,11215
"$1,690 ",0 bed,1 bath,Data Not Found,NO,"294 Convent Ave Apt 2,                  ",New York,NY,10031
"$3,969 ",1 bed,1 bath,Data Not Found,OK Pets,"605 W 42nd St Apt 32E,                  ",Manhattan,NY,10036
"$3,992 ",0 bed,1 bath,Data Not Found,NO,"685-685 1st Ave Unit 4J,                  ",New York,NY,10018
"$2,500 ",1 bed,1 bath,Data Not Found,NO,"325 3rd St Apt 2L,                  ",Brooklyn,NY,11215
"$5,950 ",3 bed,2.5 bath,Data Not Found,NO,"220 Saint Nicholas Ave Apt 5,                  ",Manhattan,NY,10027
"$2,495 ",0 bed,1 bath,Data Not Found,OK Pets,"756 Greenwich St Apt 3B,                  ",Manhattan,NY,10014
"$3,692 ",0 bed,1 bath,495 sqft,OK Pets,"240 Central Park S Unit 08K,                  ",Manhattan,NY,10019
"$3,900 ",2 bed,2 bath,Data Not Found,OK Pets,"162 16th St Apt 2E,                  ",Brooklyn,NY,11215
"$2,920 ",0 bed,1 bath,Data Not Found,OK Pets,"365 Bond St Apt B308,                  ",Brooklyn,NY,11231
"$3,500 ",0 bed,1 bath,660 sqft,NO,"55 Wall St Apt 727,                  ",Manhattan,NY,10005
"$2,595 ",1 bed,1 bath,Data Not Found,OK Pets,"245 W 51st St Apt 401,                  ",Manhattan,NY,10019
"$4,400 ",1 bed,1 bath,855 sqft,NO,"55 Wall St Apt 838,                  ",Manhattan,NY,10005
"$4,250 ",1 bed,1 bath,891 sqft,NO,"55 Wall St Apt 832,                  ",Manhattan,NY,10005
"$5,000 ",1 bed,1.5 bath,995 sqft,NO,"55 Wall St Apt 806,                  ",Manhattan,NY,10005
"$3,600 ",0 bed,1 bath,Data Not Found,OK Pets,"300 Albany St Unit 4-0,                  ",New York,NY,10280
"$2,950 ",1 bed,1 bath,650 sqft,OK Pets,"154 Atlantic Ave Apt 4R,                  ",New York,NY,11201
"$3,550 ",2 bed,1 bath,Data Not Found,OK Pets,"240 Mulberry St Apt 9,                  ",New York,NY,10012
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,300 ",1 bed,1 bath,Data Not Found,OK Pets,"518 E 83rd St Apt 5A,                  ",New York,NY,10028
"$2,570 ",1 bed,1 bath,Data Not Found,OK Pets,"208 W 80th St Apt 5B,                  ",New York,NY,10024
"$2,140 ",1 bed,1 bath,Data Not Found,OK Pets,"518 E 83rd St Apt 5C,                  ",New York,NY,10028
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$3,100 ",2 bed,1 bath,Data Not Found,OK Pets,"212 S 1st St Unit 2,                  ",Brooklyn,NY,11211
"$4,500 ",2 bed,1 bath,Data Not Found,NO,"227 Mulberry St Unit 5HA,                  ",Manhattan,NY,10012
"$2,475 ",2 bed,1 bath,850 sqft,NO,"171 15th St Unit 2ND,                  ",Brooklyn,NY,11215
"$3,200 ",1 bed,1 bath,Data Not Found,OK Pets,"140 W 55th St Apt 4C,                  ",New York,NY,10019
"$3,600 ",2 bed,1 bath,Data Not Found,OK Pets,"165 E 35th St Apt 3J,                  ",New York,NY,10016
"$6,000 ",1 bed,1 bath,Data Not Found,OK Pets,"20 Fifth Ave Unit 4D,                  ",New York,NY,10011
"$4,750 ",1 bed,1 bath,Data Not Found,OK Pets,"96 Fifth Ave Unit 7A,                  ",New York,NY,10011
"$2,450 ",1 bed,1 bath,Data Not Found,OK Pets,"405 W 50th St Apt 3D,                  ",Manhattan,NY,10019
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,950 ",0 bed,1 bath,Data Not Found,OK Pets,"324 E 66th St Apt 32,                  ",Manhattan,NY,10065
"$2,600 ",1 bed,1 bath,Data Not Found,NO,"13 Saint Marks Pl Unit 1,                  ",Manhattan,NY,10003
"$2,250 ",1 bed,1 bath,800 sqft,NO,"1555 York Ave Apt 3N,                  ",Manhattan,NY,10028
"$2,350 ",1 bed,1 bath,Data Not Found,OK Pets,"313 E 93rd St Apt 2C,                  ",Manhattan,NY,10128
"$5,400 ",3 bed,2 bath,Data Not Found,OK Pets,"219 E 69th St Apt 3K,                  ",New York,NY,10021
"$3,200 ",2 bed,1 bath,Data Not Found,NO,"157 E 57th St Apt 12E,                  ",New York,NY,10022
"$2,450 ",1 bed,1 bath,Data Not Found,OK Pets,"152 E 22nd St Apt 1G,                  ",New York,NY,10010
"$2,850 ",2 bed,1 bath,Data Not Found,OK Pets,"158 E 82nd St Apt 3B,                  ",Manhattan,NY,10028
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,200 ",0 bed,1 bath,Data Not Found,NO,"18 W 37th St Apt 302,                  ",Manhattan,NY,10018
"$2,250 ",0 bed,1 bath,Data Not Found,NO,"333 E 54th St Apt 3A,                  ",Manhattan,NY,10022
"$2,225 ",0 bed,1 bath,Data Not Found,OK Pets,"162 E 55th St Apt 2A,                  ",New York,NY,10022
"$2,200 ",1 bed,1 bath,Data Not Found,OK Pets,"224 E 70th St Apt 9,                  ",New York,NY,10021
"$2,250 ",1 bed,1 bath,601 sqft,NO,"441 Convent Ave Apt 4C,                  ",New York,NY,10031
"$6,500 ",1 bed,1 bath,Data Not Found,OK Pets,"20 Fifth Ave Unit 16B,                  ",New York,NY,10011
"$2,200 ",0 bed,1 bath,Data Not Found,NO,"335 E 81st St Apt Gb,                  ",Manhattan,NY,10028
"$2,275 ",1 bed,1 bath,Data Not Found,OK Pets,"985 Lexington Ave Apt 3R,                  ",Manhattan,NY,10021
"$4,200 ",1 bed,1 bath,Data Not Found,OK Pets,"145 E 16th St Apt 2A,                  ",New York,NY,10003
"$2,400 ",0 bed,1 bath,Data Not Found,OK Pets,"246 W 22nd St Apt 19,                  ",Manhattan,NY,10011
"$2,250 ",1 bed,1 bath,Data Not Found,OK Pets,"313 E 85th St Apt 1B,                  ",Manhattan,NY,10028
"$2,950 ",0 bed,1 bath,Data Not Found,OK Pets,"235 W 22nd St Apt 7C,                  ",New York,NY,10011
"$2,950 ",0 bed,1 bath,Data Not Found,OK Pets,"235 W 22nd St Apt 6B,                  ",New York,NY,10011
"$3,500 ",1 bed,1 bath,Data Not Found,OK Pets,"160 W 73rd St Apt 2B,                  ",New York,NY,10023
"$3,700 ",1 bed,1 bath,Data Not Found,OK Pets,"156 E 37th St Apt 5C,                  ",New York,NY,10016
"$1,975 ",0 bed,1 bath,Data Not Found,OK Pets,"313 E 85th St Apt 1D,                  ",Manhattan,NY,10028
"$3,100 ",1 bed,1 bath,Data Not Found,OK Pets,"157 E 57th St Apt 6E,                  ",New York,NY,10022
"$2,595 ",2 bed,1 bath,Data Not Found,NO,"32 E 7th St Apt 1E,                  ",New York,NY,10003
"$3,000 ",1 bed,1 bath,Data Not Found,OK Pets,"200 E 27th St Apt 2L,                  ",New York,NY,10016
"$3,295 ",1 bed,1 bath,Data Not Found,OK Pets,"340 E 34th St Apt 3N,                  ",New York,NY,10016
"$3,255 ",1 bed,1 bath,Data Not Found,NO,"309 Mott St Apt 3A,                  ",New York,NY,10012
"$2,900 ",2 bed,1 bath,Data Not Found,OK Pets,"314 E 91st St Apt 1W,                  ",New York,NY,10128
"$2,950 ",2 bed,1 bath,Data Not Found,OK Pets,"158 E 82nd St Apt 2B,                  ",Manhattan,NY,10028
"$3,450 ",1 bed,1 bath,Data Not Found,OK Pets,"80 Cranberry St Unit 8J,                  ",Brooklyn,NY,11201
"$3,550 ",1 bed,1 bath,Data Not Found,NO,"150 W 51st St Apt 1411,                  ",New York,NY,10019
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,875 ",1 bed,1 bath,Data Not Found,NO,"152 E 84th St Apt 2F,                  ",New York,NY,10028
"$3,450 ",1 bed,1 bath,Data Not Found,OK Pets,"80 Cranberry St Unit 8J,                  ",Brooklyn,NY,11201
"$2,746 ",0 bed,1 bath,Data Not Found,OK Pets,"340 E 34th St Apt 12E,                  ",New York,NY,10016
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,950 ",0 bed,1 bath,Data Not Found,OK Pets,"401 E 58th St Apt C5,                  ",New York,NY,10022
"$3,550 ",1 bed,1 bath,Data Not Found,NO,"150 W 51st St Apt 1411,                  ",New York,NY,10019
"$2,700 ",1 bed,1 bath,Data Not Found,NO,"535 Atlantic Ave Apt B,                  ",Brooklyn,NY,11217
"$2,300 ",1 bed,1 bath,"3,750 sqft",OK Pets,"445 17th St Unit 5,                  ",Brooklyn,NY,11215
